id_entertainer,slug,name,artist_billing,featured_flag,url,categories,sponsor_info,bio_web,description,keywords,performance_count,details
95,kofi-and-the-fire-keepers,KOFI & The Fire Keepers,,true,http://kofiandthefirekeepers.com/,800,International Bazaar Stage is proudly sponsored by Summit Brewing Co.,Minneapolis-based gospel reggae band KOFI & The Fire Keepers create powerful and joyful music with a strong Christian message. Listeners and fans around the world marvel at the vibe and captivating lyrics of the group’s songs.,,,6,Minneapolis-based gospel reggae band KOFI & The Fire Keepers create powerful and joyful music with a strong Christian message. Listeners and fans around the world marvel at the vibe and captivating lyrics of the group’s songs.
96,tha-ma-muz,Tha Ma Muz,,true,,800,International Bazaar Stage is proudly sponsored by Summit Brewing Co.,"Tha Ma Muz features local musicians Rhonda Johnson, Germain Brooks and founder Kathleen Johnson. These powerhouse vocalists sing R&B and funk hits of the Minneapolis Sound, as well as famous female stars.",,,6,"Tha Ma Muz features local musicians Rhonda Johnson, Germain Brooks and founder Kathleen Johnson. These powerhouse vocalists sing R&B and funk hits of the Minneapolis Sound, as well as famous female stars."
98,first-ave-51,First Avenue Goes To The Fair,,true,,800,Schell's Stage at Schilling Amphitheater is proudly sponsored by August Schell Brewing Co.,"Join us at the Minnesota State Fair for First Avenue Goes To The Fair. The two-day showcase features a variety of local artists who play a role in Minnesota’s music scene - past, present and future. Expect great live music, a few surprises, and a lot of local love at the Great Minnesota Get-Together this summer.Friday, Sept. 3: With house band AL CHURCH AND THE CONGREGATION featuring DERECHO (featuring AL SPARHAWK), ELEGANZA, HEIRUSPECS, LADY MIDNIGHT, LANUE and hosted by NUR-D.Saturday, Sept. 4: With house band AL CHURCH AND THE CONGREGATION featuring COLIN CAMPBELL, DIANE, EVV, LONGSHOT, MONICA LAPLANTE and hosted by LIZZ WINSTEAD.",,,2,"Join us at the Minnesota State Fair for First Avenue Goes To The Fair. The two-day showcase features a variety of local artists who play a role in Minnesota’s music scene - past, present and future. Expect great live music, a few surprises, and a lot of local love at the Great Minnesota Get-Together this summer.Friday, Sept. 3: With house band AL CHURCH AND THE CONGREGATION featuring DERECHO (featuring AL SPARHAWK), ELEGANZA, HEIRUSPECS, LADY MIDNIGHT, LANUE and hosted by NUR-D.Saturday, Sept. 4: With house band AL CHURCH AND THE CONGREGATION featuring COLIN CAMPBELL, DIANE, EVV, LONGSHOT, MONICA LAPLANTE and hosted by LIZZ WINSTEAD."
101,socaholix,Socaholix,,true,http://www.socaholix.com/,800,International Bazaar Stage is proudly sponsored by Summit Brewing Co.,"The magical musicianship of Caribbean dance band Socaholix creates an energy that is both unique and infectious. With a sound that is complex and compelling, the band members draw on their vast musical backgrounds to deliver crowd-pumping rhythms and vibrant soca music (a blend of soul and calypso).",,,2,"The magical musicianship of Caribbean dance band Socaholix creates an energy that is both unique and infectious. With a sound that is complex and compelling, the band members draw on their vast musical backgrounds to deliver crowd-pumping rhythms and vibrant soca music (a blend of soul and calypso)."
103,opening-ceremony,Opening Ceremony,,false,,900,Leinie Lodge Bandshell is proudly sponsored by Jacob Leinenkugel Brewing Co.,,Executive Vice President Jerry Hammer and President Ron Oleheiser declare the State Fair officially open. The ceremony features a welcome to guests from around the world and a flag raising by members of the State Fair Police.,,1,Executive Vice President Jerry Hammer and President Ron Oleheiser declare the State Fair officially open. The ceremony features a welcome to guests from around the world and a flag raising by members of the State Fair Police.
104,flag-raising,Flag Raising,,false,,900,Leinie Lodge Bandshell is proudly sponsored by Jacob Leinenkugel Brewing Co.,,Flag raising ceremonies occur before the 10:30 a.m. Leinie Lodge Bandshell show (approximately 10:25 a.m.).,,11,Flag raising ceremonies occur before the 10:30 a.m. Leinie Lodge Bandshell show (approximately 10:25 a.m.).
105,catholic-mass,Catholic Mass,,false,,900,Family Fair Stage at Baldwin Park is proudly sponsored by Green Mill Restaurant.,,Catholic Mass at the Family Fair Stage at Baldwin Park takes place each Sunday of the fair.,,2,Catholic Mass at the Family Fair Stage at Baldwin Park takes place each Sunday of the fair.
106,prayer-at-the-fair,Prayer at the Fair,,false,,900,Leinie Lodge Bandshell is proudly sponsored by Jacob Leinenkugel Brewing Co.,,Ecumenical prayer service for fair guests each Sunday of the fair at the Leinie Lodge Bandshell.,,2,Ecumenical prayer service for fair guests each Sunday of the fair at the Leinie Lodge Bandshell.
108,50-year-awards-ceremony,50 Year Awards Ceremony,,false,,700,Schell's Stage at Schilling Amphitheater is proudly sponsored by August Schell Brewing Co.,,This award ceremony honors individuals with 50 or more years of Minnesota State Fair participation. Located at the Schell's Stage at Schilling Amphitheater at West End Market.,,1,This award ceremony honors individuals with 50 or more years of Minnesota State Fair participation. Located at the Schell's Stage at Schilling Amphitheater at West End Market.
109,2021-best-awards-ceremony,2021 Best Awards Ceremony,,false,,700,International Bazaar Stage is proudly sponsored by Summit Brewing Co.,,"The most exceptional State Fair vendors will be announced at this ceremony honoring outstanding service, value and more. Located at the International Bazaar Stage.",,1,"The most exceptional State Fair vendors will be announced at this ceremony honoring outstanding service, value and more. Located at the International Bazaar Stage."
110,outstanding-senior-awards-ceremony,Outstanding Senior Awards Ceremony,,false,https://www.mnstatefair.org/about-the-fair/awards-and-recognition/,700,Outstanding Senior Awards proudly sponsored by Humana. Leinie Lodge Bandshell is proudly sponsored by Jacob Leinenkugel Brewing Co.,,"Two Minnesota seniors will be recognized as Minnesota’s Outstanding Senior Citizens on Seniors Day. Out of a pool of nominees from each county in the state, winners are chosen for their outstanding commitment to community service since reaching the age of 65. This event is sponsored by the Minnesota State Fair, the Minnesota State Fair Foundation, the Federation of County Fairs and Humana.",,1,"Two Minnesota seniors will be recognized as Minnesota’s Outstanding Senior Citizens on Seniors Day. Out of a pool of nominees from each county in the state, winners are chosen for their outstanding commitment to community service since reaching the age of 65. This event is sponsored by the Minnesota State Fair, the Minnesota State Fair Foundation, the Federation of County Fairs and Humana."
113,timberworks-lumberjack-show,Timberworks Lumberjack Show,,true,http://www.timberworkslumberjackshow.com/,800,The North Woods Stage is proudly sponsored by Good Health Saunas.,"World-class forest sports athletes will compete in a decathlon of timber events designed to challenge even the heartiest lumberjacks. Flannel-clad woodsmen and women will showcase their skills in single buck saw, obstacle pole, logroll, hot saw, speed climb and more. From the precision and control required for the axe throw to the power and technique needed for the springboard chop, audience members will see a wide variety of exciting, fast-paced events. Fun for the whole family! (All 3 p.m. performances are ASL-interpreted)","Lumberjacks and lumberjills hastily climb logs, balance on rolling logs in the water and impressively chuck axes. It's a sight to be seen and enjoyed by the whole family! All 3 p.m. performances are ASL-interpreted.",,48,"World-class forest sports athletes will compete in a decathlon of timber events designed to challenge even the heartiest lumberjacks. Flannel-clad woodsmen and women will showcase their skills in single buck saw, obstacle pole, logroll, hot saw, speed climb and more. From the precision and control required for the axe throw to the power and technique needed for the springboard chop, audience members will see a wide variety of exciting, fast-paced events. Fun for the whole family! (All 3 p.m. performances are ASL-interpreted)"
