id,exhibitor_id,account_code,lic_num,account_branch_id,license_branch_id,site_num,branch_num,name,slug,description,additional_information,alcoholic_beverages,license_text,products,keywords,directions,latitude,longitude,is_food,categories,promotions
1658.1,20548,1658,1658,1658-1,1658-1,1,1,The UPS Store,1658.1,,,,"US Postal Service stamps, mailings, shipments, packaging and mailing supplies, greeting cards, posters, UPS shipping, umbrellas, printing, copying, scanning","US Postal Service stamps, mailings, shipments, packaging and mailing supplies, greeting cards, posters, UPS shipping, umbrellas, printing, copying, scanning",,Northeast corner of Dan Patch Ave. and Underwood St. at Visitors Plaza,44.98136417721519,-93.17016684230770,0,[1],[]
1730.1,20278,1730,1730,1730-1,1730-1,1,1,El Burrito Mercado,1730.1,,,,"hats, dishware, piggy banks, Day of the Dead décor, imported Mexican gifts, home and garden décor, artificial flowers, perching parrots, toys, Christmas ornaments, hand painted coffee mugs, Talavera ceramics, craft jewelry","hats, dishware, piggy banks, Day of the Dead décor, imported Mexican gifts, home and garden décor, artificial flowers, perching parrots, toys, Christmas ornaments, hand painted coffee mugs, Talavera ceramics, craft jewelry",,"At the International Bazaar, west center section",44.97824602877698,-93.16921855769230,0,"[1, 38]",[]
1746.1,20122,1746,1746,1746-1,1746-1,1,1,Island Noodles,1746.1,"Open 9 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards
Vegan options (Island Noodles)
Gluten-friendly options (island slaw with teriyaki chicken; please confirm with vendor)","Open 9 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards
Vegan options (Island Noodles)
Gluten-friendly options (island slaw with teriyaki chicken; please confirm with vendor)",,"Island slaw (Hawaiian coleslaw, crushed pineapple, mandarin oranges, sugar snap peas, spinach, warm teriyaki chicken, macadamia nuts, sriracha glaze), Island Smoothies (strawberry, strawberry-banana, Piña Colada, Island Passion), Island Noodles (Hawaiian Yaki-Soba buckwheat noodles, stir-fried with garlic & ginger, 20 vegetables simmered in Island Sauce, optional chicken), bottled water, Island Lemonade (lemonade, passionfruit, orange, guava, lemon-lime), bottled Coca-Cola, bottled Diet Coke, bottled Sprite, fountain Coca-Cola, fountain Diet Coke, fountain Sprite, fountain Mello Yello, fountain Pibb Xtra, fountain Fanta, fountain lemonade, fountain pink lemonade","Island slaw (Hawaiian coleslaw, crushed pineapple, mandarin oranges, sugar snap peas, spinach, warm teriyaki chicken, macadamia nuts, sriracha glaze), Island Smoothies (strawberry, strawberry-banana, Piña Colada, Island Passion), Island Noodles (Hawaiian Yaki-Soba buckwheat noodles, stir-fried with garlic & ginger, 20 vegetables simmered in Island Sauce, optional chicken), bottled water, Island Lemonade (lemonade, passionfruit, orange, guava, lemon-lime), bottled Coca-Cola, bottled Diet Coke, bottled Sprite, fountain Coca-Cola, fountain Diet Coke, fountain Sprite, fountain Mello Yello, fountain Pibb Xtra, fountain Fanta, fountain lemonade, fountain pink lemonade","gluten-free, gluten free, new, waterbottle, bottle, coke, cola, soda, pop, bottle, coke, cola, soda, pop, bottle, bottle, lemon, lime, soda, pop, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, soda, pop, soda, pop, orange, soda, pop, lemon ade, lemon-aid, lemonaid, lemon-ade, lemon ade, lemon-aid, lemonaid, lemon-ade, waterbottle, bottle, coke, cola, soda, pop, bottle, coke, cola, soda, pop, bottle, bottle, lemon, lime, soda, pop, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, Sprit, lemon, lime, soda, pop, soda, pop, soda, pop, orange, soda, pop, lemon ade, lemon-aid, lemonaid, lemon-ade, lemon ade, lemon-aid, lemonaid, lemon-ade",On the northwest corner of Carnes Avenue and Chambers Street,44.98001869064748,-93.17463424807693,1,"[2, 34, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$3 off one Island Lemonade with Hawaiian POG\njuice (passion fruit, orange and guava)\n(Regularly $9)\n', 'category': 'Blue Ribbon Bargain Book'}]}"
1783.1,20050,1783,1783,1783-1,1783-1,1,1,Big Dog Corndogs,1783.1,"All-beef hot dogs & corndogs
Open 9 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards","All-beef hot dogs & corndogs
Open 9 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards",,"Sprite, foot long hot dog, Coca-Cola, Diet Coke, bottled water, Big Dog Corn Dogs (6"", 12'', 15""), Coca-Cola Cherry","Sprite, foot long hot dog, Coca-Cola, Diet Coke, bottled water, Big Dog Corn Dogs (6"", 12'', 15""), Coca-Cola Cherry","bigdog, corn dog, big dogs, all-beef, all beef, Sprit, lemon, lime, soda, pop, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, waterbottle, bottle, cherry coke, cola, soda, pop, Sprit, lemon, lime, soda, pop, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, waterbottle, bottle, cherry coke, cola, soda, pop",Southwest corner of Randall Ave. & Underwood St.,44.98431481012658,-93.17073334999999,1,"[2, 34, 39, 61]",[]
1783.2,20765,1783,1783,1783-2,1783-2,2,2,Big Dog Corndogs,1783.2,"All-beef hot dogs & corndogs
Open 9 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards","All-beef hot dogs & corndogs
Open 9 a.m. to 11 p.m. (9 p.m. Labor Day)
Accepts credit cards",,"Sprite, foot long hot dog, Coca-Cola, Diet Coke, bottled water, Big Dog Corn Dogs (6"", 12'', 15""), Coca-Cola Cherry","Sprite, foot long hot dog, Coca-Cola, Diet Coke, bottled water, Big Dog Corn Dogs (6"", 12'', 15""), Coca-Cola Cherry","bigdogs, bigdog, corn dog, corn dogs, all-beef, all beef, Sprit, lemon, lime, soda, pop, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, waterbottle, bottle, cherry coke, cola, soda, pop, Sprit, lemon, lime, soda, pop, coke, cola, soda, pop, coke, cola, soda, pop, diet coca-cola, waterbottle, bottle, cherry coke, cola, soda, pop",West side of Underwood St. between Carnes & Judson avenues,44.97907477848101,-93.17085137218534,1,"[2, 39, 61]",[]
1810.1,20666,1810,1810,1810-1,1810-1,1,1,WCCO-TV,1810.1,"Open 9 a.m. to 9 p.m. daily (closes 8 p.m. Labor Day)

All day, every day: PlinCCO, NEXT Weather + Tandem Bike Photo Opp; Broadcast schedule 8/24-25 & 8/28-9/1: 9 a.m. Mid-Morning LIVE, Noon Newscast LIVE, 4 p.m. ‘The 4 at the Fair’ LIVE, 5 p.m. Newscast LIVE, 6 p.m. Newscast LIVE; Broadcast schedule 8/26: 6 p.m. Newscast LIVE; Broadcast schedule 8/27: 10:30 a.m. Sunday Morning Newscast LIVE, 5:30 p.m.	5:30 p.m. Newscast LIVE; Broadcast schedule 9/3: 10:30 a.m. Sunday Morning Newscast LIVE","Open 9 a.m. to 9 p.m. daily (closes 8 p.m. Labor Day)

All day, every day: PlinCCO, NEXT Weather + Tandem Bike Photo Opp; Broadcast schedule 8/24-25 & 8/28-9/1: 9 a.m. Mid-Morning LIVE, Noon Newscast LIVE, 4 p.m. ‘The 4 at the Fair’ LIVE, 5 p.m. Newscast LIVE, 6 p.m. Newscast LIVE; Broadcast schedule 8/26: 6 p.m. Newscast LIVE; Broadcast schedule 8/27: 10:30 a.m. Sunday Morning Newscast LIVE, 5:30 p.m.	5:30 p.m. Newscast LIVE; Broadcast schedule 9/3: 10:30 a.m. Sunday Morning Newscast LIVE",,live television broadcasts daily from the fair,live television broadcasts daily from the fair,,"North side of Carnes Ave. between Chambers & Nelson streets, across from the DNR Building",44.98001734177215,-93.17264223461538,0,"[9, 1, 77]","{'Prize Drawings': [{'offer': 'Patio set', 'category': 'Prize Drawings'}]}"
1811.1,20108,1811,1811,1811-1,1811-1,1,1,Otter Creations,1811.1,,,,"original watercolor paintings, magnets and ornaments from Stephanie's art, onyx necklaces, Onyx pendants, book - I Wanna be a Dinosaur, Amber pendants, stone necklaces, stone pendants, amber necklaces, rings, sterling silver ear wraps, children's picture books","original watercolor paintings, magnets and ornaments from Stephanie's art, onyx necklaces, Onyx pendants, book - I Wanna be a Dinosaur, Amber pendants, stone necklaces, stone pendants, amber necklaces, rings, sterling silver ear wraps, children's picture books",,"In the Merchandise Mart, center aisle",44.98090502158274,-93.16881522884616,0,"[1, 38, 42, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$7.95 for one handmade ring (Regularly $19.95)', 'category': 'Blue Ribbon Bargain Book'}]}"
1813.1,20698,1813,1813,1813-1,1813-1,1,1,Rockstarr,1813.1,,,,TV streaming box,TV streaming box,,"In the Grandstand, lower level, southeast section",44.98125341772152,-93.17277154615384,0,"[1, 34, 38]",[]
1815.1,20018,1815,1815,1815-1,1815-1,1,1,AAA Garage Products,1815.1,,,,"Cloplay brand garage doors, One Day Polyurea garage coatings by Penntek, Lifestyle garage door bug screens and doors, CHI garage doors and openers, Lift-Master","Cloplay brand garage doors, One Day Polyurea garage coatings by Penntek, Lifestyle garage door bug screens and doors, CHI garage doors and openers, Lift-Master",,"In the Grandstand, lower level, northeast section",44.98141909352518,-93.17269457500000,0,"[3, 1, 42]",[]
1817.1,20964,1817,1817,1817-1,1817-1,1,1,AARP Minnesota,1817.1,,,,Health aid and tax information for retired persons and 55 alive mature driving program information,Health aid and tax information for retired persons and 55 alive mature driving program information,,"In the Education Building, northeast section",44.98255507397988,-93.16739382795457,0,"[4, 1, 38]",[]
1821.1,19940,1821,1821,1821-1,1821-1,1,1,Adam Turman Artwork Co.,1821.1,,,,"candles, pot holders, playing cards, postcards, greeting cards, drinkware, pet products, Adam Turman artwork and design, home goods, aprons, cutting boards, spatulas, tea towels, pint glasses, hats, T-shirts, prints, keychains, coasters, magnets, pins, tote bags, puzzles, socks, stickers - large and small, koozies, blankets, tumblers, patches, ornaments, pajamas, tank tops, jewelry, Swedish dishcloths, trivets, shot glasses, pens, pencils, water bottles, candy, boxer shorts, golf towels, kitchenware, milk, sweatshirts","candles, pot holders, playing cards, postcards, greeting cards, drinkware, pet products, Adam Turman artwork and design, home goods, aprons, cutting boards, spatulas, tea towels, pint glasses, hats, T-shirts, prints, keychains, coasters, magnets, pins, tote bags, puzzles, socks, stickers - large and small, koozies, blankets, tumblers, patches, ornaments, pajamas, tank tops, jewelry, Swedish dishcloths, trivets, shot glasses, pens, pencils, water bottles, candy, boxer shorts, golf towels, kitchenware, milk, sweatshirts","adam turnan, art work, turmun, terman","In the Grandstand, upper level, west section",44.98126398561151,-93.17360283461538,0,"[1, 34, 38, 70]","{'Blue Ribbon Bargain Book': [{'offer': '50% off one Turman hoodie, zip or crew sweatshirt (Regularly $60) OR 50% off one Turman candle (Regularly $30)', 'category': 'Blue Ribbon Bargain Book'}]}"
1822.1,20020,1822,1822,1822-1,1822-1,1,1,The Advocates for Human Rights,1822.1,,,,"Information regarding international human rights, refugee programs, free legal services and education","Information regarding international human rights, refugee programs, free legal services and education",,"In the Education Building, north center section",44.98252493670886,-93.16751287692307,0,"[4, 1, 21, 38]",[]
1824.1,20005,1824,1824,1824-1,1824-1,1,1,Electrolux,1824.1,,,,"Electrolux upright canister vacuums, commercial vacuums, floor shampooer, floor polishers, Laundry Pro, Aerus Cleaners, air and water purification systems, vacuum bags, central vacuums","Electrolux upright canister vacuums, commercial vacuums, floor shampooer, floor polishers, Laundry Pro, Aerus Cleaners, air and water purification systems, vacuum bags, central vacuums",,"In the Home Improvement Building, north center aisle",44.98187810126582,-93.16863357692307,0,[1],[]
1826.1,20747,1826,1826,1826-1,1826-1,1,1,African Collections,1826.1,,,,"African jewelry, teak and ebony figurines, masks, stone elephants, safari animals, incense holders, print tote bags and hats to match","African jewelry, teak and ebony figurines, masks, stone elephants, safari animals, incense holders, print tote bags and hats to match",,"At the International Bazaar, northeast section",44.97841354430380,-93.16932631730769,0,"[1, 38]",[]
1828.1,20021,1828,1828,1828-1,1828-1,1,1,Caricatures,1828.1,,,,airbrushed caricatures,airbrushed caricatures,,"At Family Fair at Baldwin Park, west center section",44.98389392405063,-93.16897225000000,0,"[1, 8, 34]",[]
1832.1,20745,1832,1832,1832-1,1832-1,1,1,Alcoholics Anonymous,1832.1,,,,Information regarding Alcoholics Anonymous services,Information regarding Alcoholics Anonymous services,,"In the Education Building, south aisle",44.98220792805756,-93.16737740769230,0,"[4, 1, 38]",[]
1838.1,20022,1838,1838,1838-1,1838-1,1,1,All American Recreation,1838.1,,,,"TUFF brand hot tubs and spas, pool tables, Tropic Seas brand spas and hot tubs, above-ground pool sample walls, Aquatic hot tub spas","TUFF brand hot tubs and spas, pool tables, Tropic Seas brand spas and hot tubs, above-ground pool sample walls, Aquatic hot tub spas",,West side of Underwood St. between Lee & Randall avenues,44.98511213906619,-93.17076619127620,0,[1],[]
1842.1,20023,1842,1842,1842-1,1842-1,1,1,Alliance Outdoor Group - Rambo Bikes X-Stands,1842.1,,,,"climbers, Rambo fat tire electric bikes, hang-ons","climbers, Rambo fat tire electric bikes, hang-ons",,East side of Cooper St. between Murphy & Lee avenues,44.98655215189874,-93.16899688076923,0,[1],[]
1844.1,20024,1844,1844,1844-1,1844-1,1,1,Alpacas & More,1844.1,,,,"live Alpacas on display, Information and education regarding Alpacas, Alpaca wool hats, Alpaca wool mittens, Alpaca wool spinning demonstrations, Alpaca wool gloves, Alpaca wool yarn, Alpaca wool handknit scarves, Alpaca wool teddy bears, Alpaca blankets","live Alpacas on display, Information and education regarding Alpacas, Alpaca wool hats, Alpaca wool mittens, Alpaca wool spinning demonstrations, Alpaca wool gloves, Alpaca wool yarn, Alpaca wool handknit scarves, Alpaca wool teddy bears, Alpaca blankets",,North side of Judson Ave. between Liggett & Clough streets,44.97870594936709,-93.17408929230770,0,"[1, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$12 off one pair of alpaca knit gloves (Regularly $40)', 'category': 'Blue Ribbon Bargain Book'}]}"
1846.1,20012,1846,1846,1846-1,1846-1,1,1,Amazing E-Z Screen Porch,1846.1,,,,E-Z Screen Porch Windows product is designed to turn a screened area into a 3 1/2 season,E-Z Screen Porch Windows product is designed to turn a screened area into a 3 1/2 season,,"In the Home Improvement Building, south wall",44.98175190784699,-93.16863952940908,0,"[3, 1]",[]
1850.1,20636,1850,1850,1850-1,1850-1,1,1,Ambriz Jewelry,1850.1,,,,"your name on a grain of rice, COIN jewelry, cattle brand jewelry, personalized jewelry, star jewelry to include bracelets, rings and necklaces, leather and chain charm jewelry accentuated with silver beads, earrings, personalized wine stoppers, logo design jewelry, barbed wire jewelry designs, ""cut out"" map jewelry from various states, jewelry with personalized names, rings, hat pins, horsehair bracelets, ankle bracelets, keychains, pendants, sterling silver chains, gold filled chains, pearl necklaces, leather necklaces, boot anklets, boot heal names, necklaces, money clips, scarf slides, cuff links, lapel pins, buckles, studs, leather bracelets","your name on a grain of rice, COIN jewelry, cattle brand jewelry, personalized jewelry, star jewelry to include bracelets, rings and necklaces, leather and chain charm jewelry accentuated with silver beads, earrings, personalized wine stoppers, logo design jewelry, barbed wire jewelry designs, ""cut out"" map jewelry from various states, jewelry with personalized names, rings, hat pins, horsehair bracelets, ankle bracelets, keychains, pendants, sterling silver chains, gold filled chains, pearl necklaces, leather necklaces, boot anklets, boot heal names, necklaces, money clips, scarf slides, cuff links, lapel pins, buckles, studs, leather bracelets",,"In the Grandstand, lower level, northeast section",44.98151037974684,-93.17269765384616,0,"[1, 38]",[]
1854.1,20025,1854,1854,1854-1,1854-1,1,1,American Craftsmen,1854.1,,,,"wood tackle boxes, handcrafted wood canoes, canoe paddles, wood fishing lures, wood and leather jewelry, wooden baseball bats","wood tackle boxes, handcrafted wood canoes, canoe paddles, wood fishing lures, wood and leather jewelry, wooden baseball bats",,"At West End Market, west center section",44.98114433093525,-93.17732823846154,0,[1],[]
1856.1,20026,1856,1856,1856-1,1856-1,1,1,RC Cola,1856.1,"Open 8 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards","Open 8 a.m. to 10 p.m. (9 p.m. Labor Day)
Accepts credit cards",,"bottled water, 7UP, Dr Pepper, Royal Crown Cola, Sunkist Orange, carbonated water, IBC Root Beer, Diet Dr Pepper, Hawaiian Punch Lemonade","bottled water, 7UP, Dr Pepper, Royal Crown Cola, Sunkist Orange, carbonated water, IBC Root Beer, Diet Dr Pepper, Hawaiian Punch Lemonade","waterbottle, bottle, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, soda, pop, soda, pop, carbonation, sparkling, sparkling water, soda, pop, doctor pepper, peper, dr. pepper, waterbottle, bottle, soda, pop, soda, pop, doctor pepper, peper, dr. pepper, soda, pop, soda, pop, carbonation, sparkling, sparkling water, soda, pop, doctor pepper, peper, dr. pepper",East side of Underwood St. outside Visitors Plaza,44.98128443037975,-93.17034849423077,1,"[2, 34, 63, 70]","{'Blue Ribbon Bargain Book': [{'offer': '$1 off one large 20 oz. soft drink (Regularly $3)', 'category': 'Blue Ribbon Bargain Book'}]}"
1858.1,20027,1858,1858,1858-1,1858-1,1,1,American Red Cross,1858.1,,,,Information regarding the American Red Cross,Information regarding the American Red Cross,,"West side of Cooper street, east of the Agriculture Horticulture Building",44.97928894448348,-93.16898661819927,0,[12],[]
